obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
modular,0.249318214376498,3.6923917515652303,0.06752214584782623,2,9,10,36,250,1.0650285328295197,14,13,8,32
modular,0.2477471537672969,3.6769236444255875,0.06737892263357025,2,10,10,36,250,0.9926309892825892,14,14,8,32
modular,0.3772178398201744,3.7021476888828126,0.10189162386820023,3,1,10,36,250,1.0455204465945778,9,8,8,32
modular,0.3747272140918603,3.6875123499518185,0.10162059907318184,3,2,10,36,250,0.9965792257025212,9,9,8,32
modular,0.3738631894728441,3.6824242745007343,0.1015263754537173,3,3,10,36,250,1.0775049542144406,9,8,8,32
modular,0.3740825301496789,3.683716464625911,0.10155030490047984,3,4,10,36,250,1.0747538967576844,9,8,8,32
modular,0.37739826331061255,3.703206080415375,0.10191122371139584,3,5,10,36,250,1.093469686090371,9,8,8,32
modular,0.3749564886403747,3.6888615567022978,0.10164558438337587,3,6,10,36,250,1.0765863627789372,9,8,8,32
modular,0.3749799437739417,3.688999560230188,0.10164814000426273,3,7,10,36,250,1.026582046967201,9,8,8,32
modular,0.3748069953737669,3.687981882067911,0.10162929411236872,3,8,10,36,250,1.0886951732386108,9,8,8,32
modular,0.3747884946899446,3.687873005354116,0.10162727787692807,3,9,10,36,250,1.0833023135157869,9,8,8,32
modular,0.3738996439374897,3.6826390620061322,0.10153035300011357,3,10,10,36,250,1.069680992421685,9,8,8,32
modular,0.504787653204694,3.704922242662344,0.13624784007395402,4,1,10,36,250,0.9448067445678444,6,6,8,32
modular,0.5041857704036209,3.7024048780339527,0.13617791327872092,4,2,10,36,250,0.9285896757203354,6,6,8,32
modular,0.4983537979294289,3.6779360356905095,0.13549822321362529,4,3,10,36,250,1.0123619396639274,7,6,8,32
modular,0.501598629054091,3.69156738802355,0.1358768718895431,4,4,10,36,250,0.9740709824558144,6,6,8,32
modular,0.5006546642464335,3.6876063150517453,0.1357668420847707,4,5,10,36,250,0.9886763324914508,6,6,8,32
modular,0.5013715479436275,3.6906148424171774,0.13585041228936606,4,6,10,36,250,0.9333455170779772,6,6,8,32
modular,0.4999082329137398,3.684471540913142,0.13567976502536505,4,7,10,36,250,0.9681252812722242,6,6,8,32
modular,0.4990470409827381,3.680851956722933,0.1355792210200815,4,8,10,36,250,0.974780643364622,6,6,8,32
modular,0.5027636046107581,3.696450833651805,0.13601252315699458,4,9,10,36,250,0.9754992787881179,6,6,8,32
modular,0.4980282089850965,3.676565856322509,0.13546016267562525,4,10,10,36,250,0.9298278397487584,6,6,8,32
modular,0.6243335986011103,3.680315625013417,0.1696413194449414,5,1,10,36,250,0.9083326442156374,5,5,8,32
modular,0.6285622824950324,3.694114094395312,0.17015237386649304,5,2,10,36,250,1.0110473940069988,5,5,8,32
modular,0.6248138250038022,3.681884954243362,0.1696994427497541,5,3,10,36,250,0.8909094544505998,5,5,8,32
modular,0.6293393296325297,3.6966446556316233,0.1702460983567268,5,4,10,36,250,0.9668673421566172,5,5,8,32
modular,0.6286787090811494,3.6944933520505296,0.1701664204463159,5,5,10,36,250,0.9433637451650092,5,5,8,32
modular,0.6233890509726217,3.677227201919078,0.16952693340441033,5,6,10,36,250,0.9059798977713316,5,5,8,32
modular,0.6254542973821419,3.683977023317598,0.16977692678954068,5,7,10,36,250,1.0150789045622473,5,5,8,32
modular,0.6246651026352962,3.6813990089499935,0.16968144477592573,5,8,10,36,250,0.9108571153597128,5,5,8,32
modular,0.6251578165119722,3.683008715914261,0.16974106355238006,5,9,10,36,250,0.8817406277572819,5,5,8,32
modular,0.6226759365679256,3.6748939728596652,0.16944051751332093,5,10,10,36,250,0.9769890372944381,5,5,8,32
modular,0.7532653105062259,3.689707484119622,0.2041531242647973,6,1,10,36,250,0.8752858404199326,4,4,8,32
modular,0.7516665949185667,3.685441687905172,0.20395563369931347,6,2,10,36,250,0.9455854376724316,4,4,8,32
modular,0.750908388750759,3.6834170199246574,0.20386189907058605,6,3,10,36,250,1.0,4,4,8,32
modular,0.7528257545042016,3.688535080407573,0.20409884631516545,6,4,10,36,250,0.9771743298560086,4,4,8,32
modular,0.7560922514856754,3.697239533487096,0.2045018302540322,6,5,10,36,250,1.0,4,4,8,32
modular,0.7537505857407355,3.691001438163147,0.2042130295445901,6,6,10,36,250,0.9323926863404904,4,4,8,32
modular,0.7557718456571675,3.6963865528564734,0.2044623404100219,6,7,10,36,250,1.0,4,4,8,32
modular,0.7521899805033632,3.686838714215412,0.20402031084330607,6,8,10,36,250,0.9496010682604772,4,4,8,32
modular,0.752963044532458,3.6889013030575457,0.20411580106747892,6,9,10,36,250,0.9342684719191632,4,4,8,32
modular,0.7520030340579422,3.686339770169029,0.20399721158189948,6,10,10,36,250,0.948516602948838,4,4,8,32
modular,0.8840516254276759,3.700366140454917,0.2389092300252732,7,1,10,36,250,1.099862612668265,4,3,8,32
modular,0.8852912313635479,3.7031540270821286,0.23906411261567376,7,2,10,36,250,1.0551503785949474,4,3,8,32
modular,0.8753563088757602,3.6807554006449186,0.2378197444802732,7,3,10,36,250,1.1052272018546374,4,3,8,32
modular,0.8759705192527644,3.682143812891463,0.2378968784939701,7,4,10,36,250,1.1239978529818238,4,3,8,32
modular,0.8785871825103113,3.68805332025358,0.23822518445853225,7,5,10,36,250,1.1592628779609502,4,3,8,32
modular,0.8794994619396633,3.6901115667251636,0.2383395314847313,7,6,10,36,250,0.975475885296418,4,3,8,32
modular,0.880401973479757,3.6921467311004017,0.2384525961722446,7,7,10,36,250,1.0920712729671038,4,3,8,32
modular,0.8756887373050709,3.6815069096375153,0.237861494979862,7,8,10,36,250,1.143921916589769,4,3,8,32
modular,0.8829392505294198,3.6978627427076014,0.2387701523726446,7,9,10,36,250,1.0263915650777276,4,3,8,32
modular,0.8826829090627716,3.6972856244118817,0.23873809024510456,7,10,10,36,250,1.1321419466319893,4,3,8,32
modular,1.0010473696933295,3.6812392085887904,0.2719321709270512,8,1,10,36,250,0.9785511173601279,3,3,8,32
modular,1.0115815515894524,3.7018192130849674,0.2732660601073589,8,2,10,36,250,0.9692141291431384,3,3,8,32
modular,0.9987855082251188,3.676806304253722,0.271644853053482,8,3,10,36,250,1.0,3,3,8,32
modular,1.0101441529212822,3.6990173602244036,0.27308445853306323,8,4,10,36,250,0.9973756524587852,3,3,8,32
modular,0.9970990194220258,3.6734977893028153,0.2714304122696269,8,5,10,36,250,1.0,3,3,8,32
modular,1.0082361929044577,3.6952951965243903,0.2728432071821364,8,6,10,36,250,1.0,3,3,8,32
modular,1.0077183339069704,3.694284320921328,0.272777687467123,8,7,10,36,250,1.0,3,3,8,32
modular,1.0036054668500565,3.686246684911093,0.2722567295775709,8,8,10,36,250,0.9907554714036908,3,3,8,32
modular,0.9988334488751696,3.676900312446985,0.27165094617711943,8,9,10,36,250,1.0,3,3,8,32
modular,1.0038260623496058,3.686678202920857,0.27228469833746305,8,10,10,36,250,1.0,3,3,8,32
modular,1.1325405273494171,3.69162126318299,0.3067867602357771,9,1,10,36,250,1.1875479267625113,3,2,8,32
modular,1.1296269126372749,3.686596645949478,0.306414566366628,9,2,10,36,250,0.9849305633899536,3,3,8,32
modular,1.1343854291318012,3.694799522077541,0.3070221868205586,9,3,10,36,250,0.9435850383451642,3,3,8,32
modular,1.131286622453197,3.6894596565960622,0.3066266412293379,9,4,10,36,250,0.9778750810120466,3,3,8,32
modular,1.1287730047014994,3.685122832273974,0.3063053949832573,9,5,10,36,250,0.9293144866612684,3,3,8,32
modular,1.120843987689918,3.671411019619708,0.3052897051570154,9,6,10,36,250,1.0650737435199995,3,3,8,32
modular,1.1362716720864992,3.6980463383916,0.3072626917327111,9,7,10,36,250,0.9503878947274368,3,3,8,32
modular,1.1317117616413994,3.6901926877433366,0.3066809398328397,9,8,10,36,250,0.9361243280666688,3,3,8,32
modular,1.1166207604970777,3.6640879736399055,0.3047472573066597,9,9,10,36,250,1.0357432387400085,3,3,8,32
modular,1.1304827015439116,3.688073149181191,0.3065239369763846,9,10,10,36,250,1.0142871704260237,3,3,8,32
modular,1.248192012925892,3.675345682014793,0.3396121401678994,10,1,10,36,250,1.2755452338309743,3,2,8,32
modular,1.2604755204487843,3.694317173187799,0.34119309776564993,10,2,10,36,250,1.0892750253768655,3,2,8,32
modular,1.265496551139763,3.7020454397248055,0.3418371199770672,10,3,10,36,250,1.1604474757932763,3,2,8,32
modular,1.2599994366127314,3.693583598608456,0.3411319665507047,10,4,10,36,250,1.2815007578455413,3,2,8,32
modular,1.2561770407610238,3.68768883645956,0.34064073637163,10,5,10,36,250,1.2426662073122114,3,2,8,32
modular,1.2485587138755017,3.6759133848044163,0.3396594487337013,10,6,10,36,250,1.4338555345872932,3,2,8,32
modular,1.2626057356632878,3.697597827888282,0.3414664856573568,10,7,10,36,250,1.1016762304761178,3,2,8,32
modular,1.2549896279633501,3.685855830516645,0.340487985876387,10,8,10,36,250,1.2798641090531842,3,2,8,32
modular,1.262919459339758,3.698080747249484,0.34150672893745704,10,9,10,36,250,1.1840139876781706,3,2,8,32
modular,1.2542597364487005,3.684728669725134,0.3403940558104277,10,10,10,36,250,1.163416548987309,3,2,8,32
CES-2,0.12308962469511313,3.692688740853393,0.03333333333333333,1,1,10,36,250,0.9999999999999998,29,29,8,32
CES-2,0.12355390069187895,3.7066170207563687,0.03333333333333333,1,2,10,36,250,1.0,29,29,8,32
CES-2,0.12230547770280603,3.669164331084181,0.03333333333333333,1,3,10,36,250,1.0,29,29,8,32
CES-2,0.12316696006640455,3.6950088019921368,0.03333333333333333,1,4,10,36,250,1.0,30,30,8,32
CES-2,0.12304759423777938,3.691427827133381,0.03333333333333333,1,5,10,36,250,1.0,29,29,8,32
CES-2,0.12286098269065207,3.6858294807195615,0.03333333333333333,1,6,10,36,250,1.0,29,29,8,32
CES-2,0.1234355257546131,3.703065772638393,0.03333333333333333,1,7,10,36,250,0.9956473859754094,30,30,8,32
CES-2,0.12328614274879195,3.6985842824637594,0.03333333333333333,1,8,10,36,250,1.0,29,29,8,32
CES-2,0.12307058495907985,3.692117548772395,0.03333333333333333,1,9,10,36,250,1.0,30,30,8,32
CES-2,0.12283482639172295,3.685044791751688,0.03333333333333333,1,10,10,36,250,1.0,29,29,8,32
CES-2,0.2470708967037589,3.6702519909055336,0.06731714806394012,2,1,10,36,250,1.0,14,14,8,32
CES-2,0.2497813643215855,3.6969434549330438,0.06756429124938004,2,2,10,36,250,1.0284662276758287,14,13,8,32
CES-2,0.24973525847678385,3.696490508996869,0.06756009730552656,2,3,10,36,250,1.0,13,13,8,32
CES-2,0.24906742487939146,3.689925490111343,0.06749931009362356,2,4,10,36,250,1.0,13,13,8,32
CES-2,0.2485904283507481,3.685231650703624,0.06745584861762614,2,5,10,36,250,1.0063766137813477,14,14,8,32
CES-2,0.2497347286435013,3.6964853036734433,0.06756004910808744,2,6,10,36,250,1.0232952007047642,14,13,8,32
CES-2,0.2483952860065041,3.6833102127002113,0.06743805752500197,2,7,10,36,250,1.003100781422867,14,14,8,32
CES-2,0.2481096604685601,3.680496631748303,0.06741200584952133,2,8,10,36,250,0.9977323944266856,14,14,8,32
CES-2,0.2481657232964145,3.6810489977752217,0.06741712034977057,2,9,10,36,250,1.0135956077962458,14,14,8,32
CES-2,0.2487305504622359,3.686610925691877,0.0674686196823322,2,10,10,36,250,1.0138855968183922,14,13,8,32
CES-2,0.3764083455710959,3.697396073957429,0.10180363099921164,3,1,10,36,250,0.989197641635244,8,8,8,32
CES-2,0.3767059797078652,3.699143714239067,0.10183599470813087,3,2,10,36,250,1.0055364167734553,9,8,8,32
CES-2,0.3775188361733495,3.7039132434659177,0.10192431932344294,3,3,10,36,250,1.0132792361137422,8,8,8,32
CES-2,0.3758657455399833,3.6942083386758924,0.10174459886436836,3,4,10,36,250,1.0294770742167398,9,9,8,32
CES-2,0.3753192375991508,3.6909954073549383,0.10168510013620258,3,5,10,36,250,1.0348625122302753,9,8,8,32
CES-2,0.3753898023467507,3.69141038535269,0.10169278491393872,3,6,10,36,250,1.0121217385475738,9,8,8,32
CES-2,0.3745409698762381,3.686416070671833,0.10160029760503396,3,7,10,36,250,1.0000000000000002,8,8,8,32
CES-2,0.3754774136395207,3.69192555868822,0.10170232516089296,3,8,10,36,250,1.0044926230282183,9,8,8,32
CES-2,0.3740846937037841,3.6837292088434217,0.1015505409045078,3,9,10,36,250,1.0206860046404227,9,9,8,32
CES-2,0.3761665075165408,3.695975566285487,0.1017773253015831,3,10,10,36,250,0.9865884380588018,9,9,8,32
CES-2,0.5007466389987042,3.687992421163236,0.13577756725453433,4,1,10,36,250,1.0,6,6,8,32
CES-2,0.4998525646388745,3.68423765995766,0.1356732683321572,4,2,10,36,250,0.9722680507877786,6,6,8,32
CES-2,0.4982193061797565,3.6773701058560775,0.1354825029404466,4,3,10,36,250,1.0,6,6,8,32
CES-2,0.4998094089201616,3.684056339630213,0.1356682316563948,4,4,10,36,250,0.9955882748946272,6,6,8,32
CES-2,0.4985419340529009,3.6787275708911915,0.13552021030253308,4,5,10,36,250,1.0,6,6,8,32
CES-2,0.4979816121635605,3.676369726518999,0.13545471462552774,4,6,10,36,250,1.0,6,6,8,32
CES-2,0.4997934881933411,3.6839894461775087,0.1356663735049308,4,7,10,36,250,1.0,6,6,8,32
CES-2,0.5011811448231583,3.6898159883185775,0.13582822189773827,4,8,10,36,250,1.0,6,6,8,32
CES-2,0.5021944597690371,3.6940657367680494,0.13594627046577915,4,9,10,36,250,1.0000000000000002,6,6,8,32
CES-2,0.5009505984618872,3.6888485103379365,0.13580134750938716,4,10,10,36,250,1.0,6,6,8,32
CES-2,0.6252089185913756,3.683175631638116,0.16974724561622653,5,1,10,36,250,0.9678707494897888,5,5,8,32
CES-2,0.6314320547527161,3.7034522361913993,0.17049823097005185,5,2,10,36,250,0.9781002895962736,5,5,8,32
CES-2,0.623404798860686,3.6772787123283206,0.16952884119734524,5,3,10,36,250,1.0203065610240092,5,5,8,32
CES-2,0.6239050976833764,3.6789148256474316,0.16958943798694193,5,4,10,36,250,0.9917189095141862,5,5,8,32
CES-2,0.6293845968704461,3.696792027037533,0.17025155655694565,5,5,10,36,250,0.9853262905353652,5,5,8,32
CES-2,0.6317770724594992,3.704573498736841,0.1705397592124756,5,6,10,36,250,0.9773264799604752,5,5,8,32
CES-2,0.6206770547317121,3.668346813680973,0.16919803013633233,5,7,10,36,250,0.9889977484543996,5,5,8,32
CES-2,0.6248309492579879,3.6819409034938615,0.16970151494421715,5,8,10,36,250,0.9805407031189842,5,5,8,32
CES-2,0.6261242304668906,3.6861641919302537,0.16985793303445382,5,9,10,36,250,1.0041301583289124,5,5,8,32
CES-2,0.6294649684361204,3.6970536707131303,0.17026124706344928,5,10,10,36,250,0.9635701233663218,5,5,8,32
CES-2,0.7567263608245585,3.698927123490943,0.20457995942087698,6,1,10,36,250,0.981780487797485,4,4,8,32
CES-2,0.7475587594723703,3.67446021229646,0.20344723205076207,6,2,10,36,250,1.0,4,4,8,32
CES-2,0.7519853163553691,3.68629247994704,0.20399502221977045,6,3,10,36,250,0.9729011432403524,4,4,8,32
CES-2,0.7439508284874218,3.664790416323353,0.20299955631126634,6,4,10,36,250,1.0,4,4,8,32
CES-2,0.7556999252599587,3.6961950625697364,0.2044534751189693,6,5,10,36,250,0.9852803673032804,4,4,8,32
CES-2,0.7489910796204822,3.678292624340442,0.20362465853427972,6,6,10,36,250,1.0000000000000002,4,4,8,32
CES-2,0.7516682590550349,3.6854461306002766,0.20395583937964248,6,7,10,36,250,0.9549419869760912,4,4,8,32
CES-2,0.7546077971937146,3.693286126019755,0.20431880213054426,6,8,10,36,250,1.0,4,4,8,32
CES-2,0.7566159652363473,3.6986333720976936,0.2045663598193377,6,9,10,36,250,1.0,4,4,8,32
CES-2,0.7490554712722258,3.6784648295460087,0.2036326309975004,6,10,10,36,250,0.9934016385245628,4,4,8,32
CES-2,0.8812446561585114,3.69404604515937,0.23855811361996498,7,1,10,36,250,1.0,3,3,8,32
CES-2,0.8850208817246763,3.702546173505581,0.23903034297253234,7,2,10,36,250,1.0,3,3,8,32
CES-2,0.8852680864008245,3.703101991607863,0.23906122175599245,7,3,10,36,250,1.0,3,3,8,32
CES-2,0.8800974055198171,3.6914600460679434,0.23841444700377465,7,4,10,36,250,0.9736301840938536,3,3,8,32
CES-2,0.8781016140588451,3.6869573678507286,0.2381642982139294,7,5,10,36,250,1.0,3,3,8,32
CES-2,0.8738308438775949,3.6773050159368856,0.2376280564409381,7,6,10,36,250,1.0,3,3,8,32
CES-2,0.8773882249378732,3.6853466660858647,0.23807481478254805,7,7,10,36,250,1.0,3,3,8,32
CES-2,0.8789135596766132,3.6887898007013398,0.2382661000389633,7,8,10,36,250,0.9903549635310569,3,3,8,32
CES-2,0.8810412880160609,3.6935877584308954,0.23853265324616085,7,9,10,36,250,0.9701108465643484,3,3,8,32
CES-2,0.8796708962914527,3.6904982312044883,0.2383610128446938,7,10,10,36,250,1.0,3,3,8,32
CES-2,1.0038685157529998,3.686761242752161,0.2722900805487512,8,1,10,36,250,1.0,3,3,8,32
CES-2,1.0122451309594722,3.7031120279890897,0.2733498536659595,8,2,10,36,250,1.0141477953855187,3,3,8,32
CES-2,0.9991151859016052,3.677452733261947,0.271686751229941,8,3,10,36,250,1.0,3,3,8,32
CES-2,1.0006642041849259,3.6804886135843504,0.2718835212508375,8,4,10,36,250,1.0218595834944113,3,3,8,32
CES-2,1.0131113418531863,3.704798983906469,0.2734591934013452,8,5,10,36,250,1.0,3,3,8,32
CES-2,1.0042471425127937,3.68750176806446,0.27233807755973355,8,6,10,36,250,0.9639333416180452,3,3,8,32
CES-2,1.006683166460759,3.6922628688695855,0.27264666742673244,8,7,10,36,250,1.0048997531223631,3,3,8,32
CES-2,1.0083451477288048,3.695507846545348,0.2728569900538652,8,8,10,36,250,1.0,3,3,8,32
CES-2,1.0036180863178052,3.68627137176336,0.2722583296513289,8,9,10,36,250,1.0192145444858645,3,3,8,32
CES-2,0.9951749156318112,3.669719722414458,0.2711855375639001,8,10,10,36,250,1.0340642264477888,3,3,8,32
CES-2,1.1170266362721422,3.6647923581695103,0.30479943393848224,9,1,10,36,250,1.0361885897106262,3,3,8,32
CES-2,1.132375165148222,3.69133626358884,0.3067656491547289,9,2,10,36,250,1.0209680242407284,3,3,8,32
CES-2,1.1357254731176103,3.697106434951471,0.3071930692556645,9,3,10,36,250,1.0360945184376842,3,3,8,32
CES-2,1.128141433347273,3.684032405875933,0.3062246226574765,9,4,10,36,250,0.9673308804788984,3,3,8,32
CES-2,1.1289113377339046,3.6853616277024446,0.3063230835335144,9,5,10,36,250,1.0070310154055877,3,3,8,32
CES-2,1.1357227718706533,3.697101786064944,0.3071927248936995,9,6,10,36,250,1.068324981242564,3,3,8,32
CES-2,1.135206012605363,3.696212334237002,0.3071268395731113,9,7,10,36,250,1.0828302122444184,3,3,8,32
CES-2,1.1439468051909456,3.7112300326680314,0.3082392616791134,9,8,10,36,250,1.1078552902381638,3,3,8,32
CES-2,1.1266836260573097,3.6815142968858665,0.30603809606561977,9,9,10,36,250,1.0821563979294333,3,3,8,32
CES-2,1.124614070440268,3.677936708549553,0.3057730895221891,9,10,10,36,250,1.0037673679534287,3,3,8,32
CES-2,1.265146958701494,3.7015078501033316,0.3417923208419444,10,1,10,36,250,1.0,2,2,8,32
CES-2,1.2530258252292588,3.68282241452672,0.34023520121056,10,2,10,36,250,1.0,2,2,8,32
CES-2,1.2583422468360348,3.6910290363902982,0.3409190863658583,10,3,10,36,250,1.0,2,2,8,32
CES-2,1.2682298028185346,3.706245977127197,0.34218716476059985,10,4,10,36,250,1.0,2,2,8,32
CES-2,1.2553193733677406,3.6863649443165896,0.3405304120263825,10,5,10,36,250,1.0,2,2,8,32
CES-2,1.2576551873966904,3.6899694405946537,0.3408307867162212,10,6,10,36,250,1.0,2,2,8,32
CES-2,1.2613558792225947,3.69567331159469,0.3413061092995575,10,7,10,36,250,1.0,2,2,8,32
CES-2,1.265759141358208,3.702449192020121,0.3418707660016768,10,8,10,36,250,1.0,2,2,8,32
CES-2,1.2628071338188778,3.697907849837722,0.3414923208198102,10,9,10,36,250,1.0,2,2,8,32
CES-2,1.2459913367006017,3.6719369881762303,0.3393280823480192,10,10,10,36,250,1.0,2,2,8,32
square_root,0.12290096979387612,3.6870290938162835,0.03333333333333333,1,1,10,36,250,1.0,29,29,8,32
square_root,0.122944607320094,3.6883382196028203,0.03333333333333333,1,2,10,36,250,1.0000000000000002,29,29,8,32
square_root,0.12280130349492993,3.6840391048478978,0.03333333333333333,1,3,10,36,250,1.0,29,29,8,32
square_root,0.12275016959527446,3.682505087858234,0.03333333333333333,1,4,10,36,250,0.9999999999999999,29,29,8,32
square_root,0.12248989837771794,3.6746969513315384,0.03333333333333333,1,5,10,36,250,1.0,30,30,8,32
